account_id,customer_id,account_type,open_date,country,status
ACC0002355,CUST001935,Checking,2024-09-01,US,Active
ACC0002356,CUST001055,Business,2026-04-28,FR,Active
ACC0002357,CUST001215,Savings,2025-07-14,GB,Active
ACC0002358,CUST001284,Business,2024-05-05,NL,Active
ACC0002359,CUST000501,Checking,2024-01-05,US,Active
ACC0002360,CUST000493,Savings,2025-12-11,IN,Active
ACC0002361,CUST000619,Business,2025-09-16,SA,Active
ACC0002362,CUST001954,Checking,2024-05-24,NL,Active
ACC0002363,CUST001588,Business,2024-02-24,US,Active
ACC0002364,CUST001592,Savings,2026-02-15,NL,Active
ACC0002365,CUST000563,Business,2026-05-06,IN,Active
ACC0002366,CUST000752,Checking,2026-01-26,US,Active
ACC0002367,CUST000238,Checking,2025-10-03,US,Active
ACC0002368,CUST001001,Business,2023-07-31,CN,Active
ACC0002369,CUST000460,Checking,2023-10-07,SA,Active
ACC0002370,CUST001173,Business,2025-03-13,IN,Active
ACC0002371,CUST000560,Business,2024-03-06,US,Active
ACC0002372,CUST001626,Business,2024-02-02,GB,Active
ACC0002373,CUST000786,Savings,2024-10-15,NL,Active
ACC0002374,CUST000611,Business,2024-05-03,GB,Active
ACC0002375,CUST000203,Savings,2024-09-05,US,Active
ACC0002376,CUST001461,Business,2025-04-10,GB,Active
ACC0002377,CUST000830,Business,2025-06-06,PK,Active
ACC0002378,CUST000806,Business,2024-12-25,CN,Active
ACC0002379,CUST001604,Business,2025-06-27,IN,Active
ACC0002380,CUST000130,Business,2024-02-04,SA,Active
ACC0002381,CUST001103,Business,2024-06-11,US,Active
ACC0002382,CUST001543,Checking,2024-03-31,US,Active
ACC0002383,CUST000370,Business,2024-06-03,GB,Active
ACC0002384,CUST000010,Business,2024-12-26,IN,Active
ACC0002385,CUST001639,Savings,2025-11-23,US,Active
ACC0002386,CUST000080,Checking,2024-09-18,SA,Closed
ACC0002387,CUST000422,Business,2024-08-11,GB,Active
ACC0002388,CUST000179,Business,2024-12-21,AE,Active
ACC0002389,CUST001743,Checking,2023-11-07,US,Active
ACC0002390,CUST000255,Business,2023-11-24,AE,Active
ACC0002391,CUST000744,Business,2026-02-21,GB,Active
ACC0002392,CUST000866,Business,2025-10-09,PK,Active
ACC0002393,CUST000508,Savings,2024-05-29,PK,Active
ACC0002394,CUST001937,Business,2026-05-26,AE,Closed
ACC0002395,CUST001349,Business,2024-07-08,IN,Active
ACC0002396,CUST000286,Business,2025-07-03,IN,Active
ACC0002397,CUST001423,Savings,2023-11-28,CN,Active
ACC0002398,CUST001865,Savings,2024-12-04,SA,Active
ACC0002399,CUST001102,Business,2024-07-01,DE,Active
ACC0002400,CUST001408,Checking,2023-11-26,PK,Active
ACC0002401,CUST000485,Checking,2025-08-08,DE,Active
ACC0002402,CUST900021,Savings,2025-08-17,DE,Active
ACC0002403,CUST001960,Checking,2025-10-29,SA,Active
ACC0002404,CUST001130,Checking,2024-12-24,SA,Frozen
ACC0002405,CUST000735,Savings,2025-12-01,GB,Active
ACC0002406,CUST001493,Business,2024-12-30,NL,Closed
ACC0002407,CUST000152,Business,2024-10-09,AE,Active
ACC0002408,CUST000533,Savings,2024-04-03,GB,Active
ACC0002409,CUST000819,Savings,2024-06-02,US,Active
ACC0002410,CUST001934,Savings,2025-01-18,NL,Active
ACC0002411,CUST001925,Business,2026-03-02,GB,Active
ACC0002412,CUST001097,Checking,2025-11-08,US,Active
ACC0002413,CUST001289,Business,2023-09-30,AE,Active
ACC0002414,CUST001296,Business,2025-10-27,DE,Active
ACC0002415,CUST001463,Savings,2024-05-01,SA,Active
ACC0002416,CUST001346,Business,2024-06-30,CN,Active
ACC0002417,CUST001238,Checking,2024-09-17,NL,Active
ACC0002418,CUST001682,Checking,2024-11-10,FR,Active
ACC0002419,CUST001613,Savings,2024-09-24,NL,Active
ACC0002420,CUST000053,Business,2026-03-26,DE,Active
ACC0002421,CUST000158,Savings,2024-05-09,US,Closed
ACC0002422,CUST001088,Checking,2025-09-11,CN,Active
ACC0002423,CUST000833,Checking,2024-07-24,FR,Active
ACC0002424,CUST001311,Checking,2025-12-16,FR,Active
ACC0002425,CUST001862,Savings,2024-06-20,AE,Active
ACC0002426,CUST000299,Checking,2024-10-06,AE,Active
ACC0002427,CUST000020,Checking,2025-03-29,NL,Active
ACC0002428,CUST001984,Checking,2024-01-21,NL,Active
ACC0002429,CUST001949,Checking,2024-03-03,US,Active
ACC0002430,CUST000359,Business,2025-05-24,AE,Active
ACC0002431,CUST001205,Savings,2026-05-03,US,Active
ACC0002432,CUST001083,Savings,2025-05-11,SA,Active
ACC0002433,CUST001772,Savings,2024-07-13,CN,Closed
ACC0002434,CUST000555,Business,2025-05-02,US,Active
ACC0002435,CUST001836,Checking,2023-08-18,GB,Active
ACC0002436,CUST000651,Savings,2025-09-04,GB,Active
ACC0002437,CUST000706,Business,2025-11-29,CN,Active
ACC0002438,CUST001129,Business,2023-11-01,NL,Frozen
ACC0002439,CUST000976,Business,2025-08-17,GB,Active
ACC0002440,CUST000530,Checking,2026-03-26,CN,Active
ACC0002441,CUST001460,Checking,2025-10-22,GB,Active
ACC0002442,CUST000292,Savings,2025-03-08,SA,Active
ACC0002443,CUST001506,Savings,2025-06-25,PK,Active
ACC0002444,CUST001880,Business,2025-01-30,FR,Active
ACC0002445,CUST001448,Checking,2024-08-16,SA,Closed
ACC0002446,CUST000856,Business,2024-02-24,IN,Active
ACC0002447,CUST000374,Savings,2024-01-11,FR,Active
ACC0002448,CUST001635,Savings,2025-02-18,CN,Active
ACC0002449,CUST000587,Savings,2026-01-29,NL,Active
ACC0002450,CUST001066,Business,2024-03-28,DE,Active
ACC0002451,CUST000625,Business,2025-11-28,US,Active
ACC0002452,CUST001940,Savings,2026-03-24,NL,Active
ACC0002453,CUST001578,Savings,2024-07-15,US,Active
ACC0002454,CUST001299,Checking,2024-03-13,US,Active
ACC0002455,CUST001494,Checking,2025-09-16,US,Active
ACC0002456,CUST000338,Business,2026-04-25,PK,Active
ACC0002457,CUST000173,Business,2023-09-04,AE,Active
ACC0002458,CUST001134,Savings,2023-08-18,PK,Active
ACC0002459,CUST001970,Savings,2026-04-25,CN,Active
ACC0002460,CUST001909,Business,2023-11-14,GB,Active
ACC0002461,CUST000982,Savings,2024-09-24,CN,Active
ACC0002462,CUST001403,Business,2024-12-25,CN,Frozen
ACC0002463,CUST001429,Checking,2024-01-11,NL,Active
ACC0002464,CUST000028,Business,2024-06-13,DE,Active
ACC0002465,CUST001865,Business,2024-03-29,PK,Active
ACC0002466,CUST001462,Savings,2025-10-28,CN,Active
ACC0002467,CUST001535,Savings,2024-04-16,DE,Active
ACC0002468,CUST001513,Business,2024-05-13,CN,Closed
ACC0002469,CUST001400,Business,2023-12-06,PK,Active
ACC0002470,CUST001243,Savings,2025-11-09,GB,Active
ACC0002471,CUST001381,Business,2025-06-25,DE,Frozen
ACC0002472,CUST000358,Checking,2023-12-14,FR,Active
ACC0002473,CUST001719,Checking,2025-09-24,CN,Active
ACC0002474,CUST000723,Checking,2024-05-10,NL,Active
ACC0002475,CUST001014,Savings,2023-10-26,GB,Active
ACC0002476,CUST000764,Checking,2023-10-14,FR,Active
ACC0002477,CUST001871,Business,2025-09-04,DE,Active
ACC0002478,CUST001703,Business,2025-10-17,US,Active
ACC0002479,CUST000594,Savings,2024-10-12,IN,Active
ACC0002480,CUST000601,Savings,2023-08-12,DE,Active
ACC0002481,CUST000004,Business,2025-12-29,SA,Active
ACC0002482,CUST000806,Checking,2025-05-02,AE,Active
ACC0002483,CUST001902,Business,2024-01-05,CN,Active
ACC0002484,CUST001691,Checking,2025-09-19,IN,Active
ACC0002485,CUST001827,Business,2025-11-18,IN,Active
ACC0002486,CUST000117,Savings,2024-02-20,PK,Active
ACC0002487,CUST001260,Savings,2025-05-03,FR,Active
ACC0002488,CUST000611,Savings,2024-06-24,US,Active
ACC0002489,CUST000010,Savings,2024-07-07,GB,Active
ACC0002490,CUST000823,Savings,2025-01-24,PK,Active
ACC0002491,CUST900022,Savings,2023-08-21,IN,Active
ACC0002492,CUST000404,Checking,2024-05-15,CN,Active
ACC0002493,CUST001053,Checking,2024-02-29,NL,Active
ACC0002494,CUST000253,Savings,2024-05-04,PK,Active
ACC0002495,CUST000318,Business,2025-06-26,AE,Active
ACC0002496,CUST000463,Savings,2024-12-11,NL,Active
ACC0002497,CUST000766,Savings,2024-06-02,FR,Active
ACC0002498,CUST000877,Checking,2023-11-04,CN,Active
ACC0002499,CUST900011,Savings,2026-05-23,US,Active
ACC0002500,CUST000898,Business,2025-03-17,IN,Active
ACC0002501,CUST000331,Checking,2024-12-24,FR,Active
ACC0002502,CUST001530,Savings,2026-03-21,PK,Active
ACC0002503,CUST000735,Business,2025-02-15,DE,Active
ACC0002504,CUST000226,Checking,2024-04-13,AE,Active
ACC0002505,CUST000082,Checking,2023-08-15,NL,Active
ACC0002506,CUST000862,Business,2025-01-07,FR,Active
ACC0002507,CUST001845,Checking,2024-09-19,GB,Active
ACC0002508,CUST001364,Checking,2024-08-28,IN,Active
ACC0002509,CUST001965,Business,2025-03-01,AE,Closed
ACC0002510,CUST000243,Savings,2023-11-20,IN,Active
ACC0002511,CUST001126,Savings,2024-03-22,GB,Active
ACC0002512,CUST000665,Savings,2026-06-01,CN,Active
ACC0002513,CUST001486,Business,2024-09-23,NL,Active
ACC0002514,CUST000269,Checking,2024-03-31,US,Active
ACC0002515,CUST001623,Checking,2024-08-25,GB,Active
ACC0002516,CUST900006,Savings,2025-03-19,CN,Active
ACC0002517,CUST000027,Business,2025-06-12,DE,Active
ACC0002518,CUST000106,Business,2024-07-16,FR,Active
ACC0002519,CUST000879,Business,2025-12-07,PK,Active
ACC0002520,CUST000889,Savings,2026-06-02,AE,Active
ACC0002521,CUST000577,Savings,2023-11-06,US,Active
ACC0002522,CUST001558,Savings,2024-01-24,DE,Active
ACC0002523,CUST001264,Checking,2026-02-03,CN,Active
ACC0002524,CUST000382,Checking,2024-12-31,AE,Active
ACC0002525,CUST001570,Checking,2024-04-19,AE,Active
ACC0002526,CUST001435,Checking,2023-12-25,NL,Active
ACC0002527,CUST000406,Savings,2025-05-15,US,Active
ACC0002528,CUST001435,Business,2024-12-13,CN,Active
ACC0002529,CUST001251,Checking,2025-09-05,DE,Active
ACC0002530,CUST001750,Business,2025-03-23,GB,Active
ACC0002531,CUST000469,Checking,2024-03-31,GB,Active
ACC0002532,CUST000821,Checking,2025-10-23,AE,Active
ACC0002533,CUST000393,Checking,2024-04-21,NL,Active
ACC0002534,CUST000036,Business,2024-06-24,DE,Active
ACC0002535,CUST000186,Checking,2024-07-22,NL,Active
ACC0002536,CUST000834,Business,2024-01-04,AE,Active
ACC0002537,CUST001433,Business,2024-07-04,DE,Active
ACC0002538,CUST000454,Savings,2025-03-21,NL,Active
ACC0002539,CUST000981,Checking,2024-10-03,CN,Active
ACC0002540,CUST000874,Business,2023-08-02,PK,Active
ACC0002541,CUST000623,Checking,2025-08-01,AE,Active
ACC0002542,CUST000744,Savings,2025-10-09,FR,Active
ACC0002543,CUST001457,Savings,2025-11-21,DE,Active
ACC0002544,CUST000655,Checking,2025-02-28,GB,Active
ACC0002545,CUST000083,Checking,2024-06-25,PK,Active
ACC0002546,CUST001352,Business,2025-06-22,FR,Active
ACC0002547,CUST000434,Savings,2024-07-05,IN,Active
ACC0002548,CUST000573,Business,2025-08-21,US,Active
ACC0002549,CUST000882,Checking,2025-01-26,AE,Active
ACC0002550,CUST001942,Savings,2026-01-28,FR,Closed
ACC0002551,CUST000684,Savings,2026-06-20,US,Active
ACC0002552,CUST000198,Business,2023-10-22,PK,Active
ACC0002553,CUST001398,Business,2023-11-16,GB,Active
ACC0002554,CUST000678,Savings,2025-08-11,FR,Active
ACC0002555,CUST001521,Business,2024-08-31,CN,Active
ACC0002556,CUST001238,Savings,2025-10-11,DE,Active
ACC0002557,CUST001331,Savings,2024-01-16,DE,Active
ACC0002558,CUST001196,Savings,2025-10-02,US,Closed
ACC0002559,CUST001816,Checking,2024-01-21,GB,Frozen
ACC0002560,CUST001289,Business,2024-11-05,SA,Active
ACC0002561,CUST000246,Checking,2026-05-29,SA,Active
ACC0002562,CUST001983,Business,2023-09-07,DE,Active
ACC0002563,CUST000395,Business,2024-10-22,IN,Active
ACC0002564,CUST001895,Checking,2024-01-25,US,Active
ACC0002565,CUST001928,Business,2025-11-30,SA,Active
ACC0002566,CUST000702,Savings,2024-12-28,IN,Active
ACC0002567,CUST001558,Checking,2025-10-03,CN,Active
ACC0002568,CUST001476,Checking,2025-03-02,PK,Active
ACC0002569,CUST000261,Checking,2024-09-25,NL,Active
ACC0002570,CUST001127,Business,2024-06-08,AE,Active
ACC0002571,CUST001825,Business,2024-11-03,FR,Active
ACC0002572,CUST001832,Savings,2024-06-05,IN,Active
ACC0002573,CUST001289,Business,2026-04-05,US,Active
ACC0002574,CUST001865,Savings,2025-07-18,US,Active
ACC0002575,CUST000988,Savings,2025-02-03,CN,Active
ACC0002576,CUST001907,Business,2025-05-13,PK,Active
ACC0002577,CUST000341,Business,2024-08-27,AE,Active
ACC0002578,CUST001426,Checking,2025-06-20,AE,Closed
ACC0002579,CUST000093,Business,2023-12-25,PK,Active
ACC0002580,CUST001626,Business,2025-02-04,DE,Closed
ACC0002581,CUST001516,Savings,2024-03-01,IN,Active
ACC0002582,CUST001402,Business,2025-05-12,CN,Active
ACC0002583,CUST001989,Checking,2025-08-27,GB,Active
ACC0002584,CUST000896,Business,2025-01-31,NL,Active
ACC0002585,CUST001151,Savings,2024-04-20,NL,Closed
ACC0002586,CUST001243,Savings,2024-12-02,DE,Active
ACC0002587,CUST000376,Checking,2026-04-20,GB,Active
ACC0002588,CUST001171,Checking,2026-04-11,SA,Active
ACC0002589,CUST001426,Checking,2025-09-02,CN,Active
ACC0002590,CUST000932,Business,2026-01-21,CN,Active
ACC0002591,CUST000530,Savings,2023-12-19,DE,Active
ACC0002592,CUST000606,Business,2025-02-05,AE,Active
ACC0002593,CUST001130,Checking,2025-12-28,GB,Active
ACC0002594,CUST000458,Checking,2023-08-07,CN,Active
ACC0002595,CUST000487,Savings,2024-10-13,PK,Active
ACC0002596,CUST001309,Checking,2024-01-04,AE,Active
ACC0002597,CUST001899,Checking,2023-10-07,AE,Active
ACC0002598,CUST001788,Checking,2026-06-03,DE,Active
ACC0002599,CUST001686,Checking,2024-06-24,CN,Active
ACC0002600,CUST000237,Checking,2024-02-13,FR,Active
ACC0002601,CUST001295,Business,2025-08-05,FR,Active
ACC0002602,CUST000664,Checking,2025-02-20,CN,Active
ACC0002603,CUST000540,Business,2024-07-14,GB,Active
ACC0002604,CUST000836,Business,2023-10-01,AE,Active
ACC0002605,CUST000664,Checking,2024-12-08,PK,Active
ACC0002606,CUST001687,Savings,2024-01-10,DE,Active
ACC0002607,CUST001496,Savings,2024-08-04,GB,Active
ACC0002608,CUST000524,Checking,2025-03-15,CN,Closed
ACC0002609,CUST001346,Business,2024-03-24,US,Active
ACC0002610,CUST001479,Business,2025-05-28,NL,Active
ACC0002611,CUST001936,Business,2026-04-12,AE,Active
ACC0002612,CUST001781,Business,2024-05-15,SA,Active
ACC0002613,CUST001128,Checking,2025-12-18,IN,Active
ACC0002614,CUST000451,Savings,2026-02-07,AE,Active
ACC0002615,CUST000417,Business,2025-04-11,NL,Active
ACC0002616,CUST000318,Savings,2024-06-17,DE,Active
ACC0002617,CUST001494,Business,2025-05-23,NL,Active
ACC0002618,CUST000754,Checking,2024-09-29,IN,Active
ACC0002619,CUST000191,Savings,2024-04-24,GB,Active
ACC0002620,CUST000940,Checking,2025-02-23,GB,Active
ACC0002621,CUST000386,Business,2025-06-29,IN,Active
ACC0002622,CUST001931,Business,2023-10-18,GB,Active
ACC0002623,CUST001326,Savings,2024-01-06,PK,Active
ACC0002624,CUST000635,Checking,2025-09-13,GB,Closed
ACC0002625,CUST001674,Savings,2024-05-21,SA,Active
ACC0002626,CUST000384,Checking,2024-05-03,GB,Active
ACC0002627,CUST000147,Savings,2023-11-14,DE,Active
ACC0002628,CUST000931,Business,2025-11-23,NL,Active
ACC0002629,CUST000205,Business,2025-04-14,CN,Active
ACC0002630,CUST000281,Business,2025-10-21,PK,Active
ACC0002631,CUST001235,Checking,2024-07-13,NL,Active
ACC0002632,CUST000786,Checking,2025-10-27,US,Active
ACC0002633,CUST001692,Checking,2025-04-19,PK,Active
ACC0002634,CUST000270,Checking,2024-05-18,US,Active
ACC0002635,CUST000548,Checking,2025-12-04,SA,Closed
ACC0002636,CUST000027,Checking,2026-02-10,US,Active
ACC0002637,CUST001110,Business,2025-07-09,FR,Active
ACC0002638,CUST001746,Business,2024-12-13,US,Active
ACC0002639,CUST000414,Checking,2024-01-23,IN,Active
ACC0002640,CUST001555,Business,2025-11-09,IN,Closed
ACC0002641,CUST001670,Checking,2026-06-16,AE,Active
ACC0002642,CUST000679,Savings,2023-11-02,GB,Active
ACC0002643,CUST000499,Checking,2025-11-30,CN,Active
ACC0002644,CUST001417,Savings,2023-12-31,CN,Active
ACC0002645,CUST000252,Checking,2024-01-19,PK,Active
ACC0002646,CUST000210,Business,2026-02-14,AE,Active
ACC0002647,CUST000210,Business,2024-07-06,NL,Active
ACC0002648,CUST000290,Checking,2026-03-09,DE,Active
ACC0002649,CUST000049,Checking,2023-09-21,NL,Active
ACC0002650,CUST000789,Checking,2025-01-23,FR,Active
ACC0002651,CUST001342,Savings,2024-11-07,DE,Active
ACC0002652,CUST001887,Business,2025-07-05,NL,Active
ACC0002653,CUST001406,Business,2024-07-10,US,Active
ACC0002654,CUST001007,Checking,2025-01-11,US,Active
ACC0002655,CUST000459,Checking,2023-11-30,AE,Active
ACC0002656,CUST000731,Checking,2025-03-16,SA,Active
ACC0002657,CUST000683,Checking,2024-09-02,FR,Active
ACC0002658,CUST001890,Checking,2024-09-10,PK,Active
ACC0002659,CUST001238,Checking,2024-12-14,GB,Active
ACC0002660,CUST000877,Business,2024-06-24,FR,Active
ACC0002661,CUST001228,Checking,2025-02-03,NL,Active
ACC0002662,CUST000307,Business,2025-02-12,AE,Active
ACC0002663,CUST001279,Savings,2026-02-23,FR,Active
ACC0002664,CUST001792,Checking,2026-01-10,AE,Active
ACC0002665,CUST001876,Savings,2026-05-11,FR,Active
ACC0002666,CUST001910,Savings,2026-04-30,US,Active
ACC0002667,CUST001615,Checking,2026-01-01,GB,Active
ACC0002668,CUST001592,Business,2025-08-24,GB,Active
ACC0002669,CUST000655,Checking,2026-01-08,NL,Active
ACC0002670,CUST000914,Business,2025-03-16,IN,Active
ACC0002671,CUST001668,Checking,2024-12-31,US,Active
ACC0002672,CUST001183,Savings,2025-11-15,AE,Active
ACC0002673,CUST000296,Checking,2025-07-27,FR,Active
ACC0002674,CUST000261,Checking,2025-03-13,NL,Active
ACC0002675,CUST000722,Savings,2024-11-03,IN,Active
ACC0002676,CUST000868,Savings,2024-08-02,NL,Active
ACC0002677,CUST001232,Business,2023-08-23,FR,Closed
ACC0002678,CUST000283,Business,2024-08-20,DE,Active
ACC0002679,CUST000784,Savings,2024-12-05,CN,Active
ACC0002680,CUST001018,Business,2025-07-11,CN,Active
ACC0002681,CUST001008,Business,2025-09-11,CN,Active
ACC0002682,CUST001682,Checking,2024-03-11,NL,Closed
ACC0002683,CUST000171,Business,2025-03-15,NL,Active
ACC0002684,CUST001079,Business,2026-06-25,DE,Active
ACC0002685,CUST001439,Checking,2026-04-24,DE,Active
ACC0002686,CUST000740,Checking,2024-09-07,DE,Active
ACC0002687,CUST001742,Checking,2024-02-03,FR,Active
ACC0002688,CUST001143,Savings,2025-10-01,GB,Active
ACC0002689,CUST001886,Checking,2023-08-08,PK,Closed
ACC0002690,CUST001866,Savings,2024-11-10,FR,Active
ACC0002691,CUST001738,Checking,2025-02-07,AE,Active
ACC0002692,CUST000942,Checking,2023-08-02,CN,Active
ACC0002693,CUST001990,Savings,2024-06-22,DE,Active
ACC0002694,CUST000431,Checking,2023-11-05,PK,Active
ACC0002695,CUST001529,Checking,2024-08-24,US,Active
ACC0002696,CUST001970,Business,2024-04-23,GB,Active
ACC0002697,CUST900026,Business,2026-04-05,PK,Active
ACC0002698,CUST001425,Savings,2025-05-04,FR,Active
ACC0002699,CUST000110,Business,2023-09-01,US,Frozen
ACC0002700,CUST001357,Business,2024-05-16,US,Active
ACC0002701,CUST000976,Business,2024-12-19,GB,Active
ACC0002702,CUST000061,Checking,2023-09-12,FR,Active
ACC0002703,CUST000289,Checking,2025-08-07,DE,Active
ACC0002704,CUST000157,Checking,2024-04-22,SA,Active
ACC0002705,CUST001702,Savings,2025-05-24,GB,Active
ACC0002706,CUST001567,Checking,2026-05-28,IN,Active
ACC0002707,CUST001522,Checking,2025-12-21,CN,Active
ACC0002708,CUST001430,Savings,2026-02-02,IN,Active
ACC0002709,CUST000842,Business,2026-04-11,FR,Active
ACC0002710,CUST900017,Business,2026-06-25,PK,Active
ACC0002711,CUST000587,Checking,2025-05-31,GB,Active
ACC0002712,CUST000122,Business,2024-12-31,PK,Active
ACC0002713,CUST001237,Checking,2024-12-13,CN,Active
ACC0002714,CUST000328,Checking,2026-02-14,NL,Active
ACC0002715,CUST001705,Savings,2025-10-05,IN,Active
ACC0002716,CUST001134,Business,2025-12-04,AE,Active
ACC0002717,CUST001882,Business,2023-09-06,CN,Frozen
ACC0002718,CUST000626,Business,2023-08-27,DE,Active
ACC0002719,CUST000867,Checking,2026-03-07,AE,Closed
ACC0002720,CUST001992,Checking,2024-01-07,CN,Active
ACC0002721,CUST000773,Checking,2025-09-19,DE,Active
ACC0002722,CUST000820,Business,2026-02-10,PK,Active
ACC0002723,CUST000448,Savings,2023-12-15,GB,Active
ACC0002724,CUST001684,Business,2024-10-17,CN,Active
ACC0002725,CUST001239,Checking,2026-01-14,IN,Active
ACC0002726,CUST000977,Savings,2023-09-25,NL,Active
ACC0002727,CUST001694,Savings,2025-06-06,GB,Active
ACC0002728,CUST000111,Savings,2023-10-02,NL,Active
ACC0002729,CUST000398,Savings,2023-11-08,US,Active
ACC0002730,CUST000213,Checking,2025-02-26,FR,Active
ACC0002731,CUST001235,Savings,2026-06-10,PK,Active
ACC0002732,CUST000490,Savings,2024-02-19,GB,Active
ACC0002733,CUST001109,Checking,2025-05-12,US,Closed
ACC0002734,CUST000433,Business,2023-08-14,PK,Active
ACC0002735,CUST001549,Savings,2026-01-05,DE,Active
ACC0002736,CUST001129,Checking,2026-01-17,PK,Active
ACC0002737,CUST000492,Savings,2024-06-29,US,Active
ACC0002738,CUST001167,Business,2025-08-22,PK,Active
ACC0002739,CUST001154,Savings,2026-03-19,PK,Active
ACC0002740,CUST000098,Savings,2025-04-13,US,Active
ACC0002741,CUST001932,Savings,2026-04-29,PK,Active
ACC0002742,CUST000730,Savings,2025-01-28,NL,Active
ACC0002743,CUST001024,Checking,2026-04-25,FR,Frozen
ACC0002744,CUST001539,Savings,2024-09-29,FR,Active
ACC0002745,CUST001994,Checking,2026-01-06,US,Active
ACC0002746,CUST000678,Savings,2025-07-10,CN,Active
ACC0002747,CUST000206,Business,2023-10-05,GB,Active
ACC0002748,CUST000048,Business,2025-12-23,NL,Active
ACC0002749,CUST000976,Business,2025-01-12,PK,Active
ACC0002750,CUST000594,Checking,2025-09-12,GB,Active
ACC0002751,CUST001397,Savings,2023-10-25,US,Active
ACC0002752,CUST001812,Business,2024-11-11,US,Active
ACC0002753,CUST001951,Business,2024-05-16,DE,Active
ACC0002754,CUST001811,Checking,2024-02-24,GB,Active
ACC0002755,CUST001574,Business,2025-01-16,GB,Active
ACC0002756,CUST001973,Business,2024-01-28,CN,Active
ACC0002757,CUST001492,Business,2025-10-01,CN,Active
ACC0002758,CUST001905,Savings,2026-01-06,IN,Active
ACC0002759,CUST001608,Checking,2023-07-31,FR,Frozen
ACC0002760,CUST000595,Savings,2024-05-14,SA,Active
ACC0002761,CUST001752,Savings,2024-08-04,PK,Frozen
ACC0002762,CUST001824,Business,2024-07-25,NL,Active
ACC0002763,CUST000489,Checking,2025-03-24,SA,Active
ACC0002764,CUST001242,Checking,2025-08-08,GB,Active
ACC0002765,CUST001161,Business,2025-03-22,IN,Frozen
ACC0002766,CUST000199,Checking,2024-12-02,GB,Active
ACC0002767,CUST001569,Savings,2023-11-28,CN,Active
ACC0002768,CUST001776,Checking,2023-11-01,IN,Active
ACC0002769,CUST000192,Savings,2025-09-12,FR,Active
ACC0002770,CUST000347,Savings,2024-02-10,GB,Active
ACC0002771,CUST000139,Savings,2025-04-18,SA,Active
ACC0002772,CUST000744,Savings,2026-05-22,US,Active
ACC0002773,CUST000145,Checking,2025-10-22,IN,Active
ACC0002774,CUST000528,Savings,2025-11-14,AE,Active
ACC0002775,CUST001562,Savings,2024-03-15,GB,Active
ACC0002776,CUST001924,Checking,2024-08-30,SA,Active
ACC0002777,CUST000999,Checking,2023-10-22,FR,Active
ACC0002778,CUST001759,Savings,2025-09-07,NL,Active
ACC0002779,CUST000837,Business,2024-04-16,GB,Active
ACC0002780,CUST000902,Savings,2026-01-05,CN,Active
ACC0002781,CUST001730,Business,2025-06-11,FR,Active
ACC0002782,CUST000765,Checking,2026-03-14,NL,Active
ACC0002783,CUST001036,Savings,2024-02-16,AE,Active
ACC0002784,CUST001796,Business,2025-10-10,PK,Active
ACC0002785,CUST001271,Business,2023-12-16,PK,Active
ACC0002786,CUST001517,Checking,2023-09-22,CN,Active
ACC0002787,CUST000016,Checking,2025-08-18,US,Active
ACC0002788,CUST000595,Savings,2024-02-02,GB,Active
ACC0002789,CUST001167,Savings,2023-12-24,US,Active
ACC0002790,CUST000456,Savings,2024-06-28,IN,Active
ACC0002791,CUST001370,Checking,2024-03-24,FR,Closed
ACC0002792,CUST000954,Savings,2024-02-13,CN,Active
ACC0002793,CUST001843,Savings,2026-02-23,US,Active
ACC0002794,CUST000175,Checking,2024-02-01,US,Active
ACC0002795,CUST001878,Savings,2024-06-06,NL,Active
ACC0002796,CUST000408,Savings,2025-08-09,FR,Active
ACC0002797,CUST000132,Savings,2024-05-05,FR,Active
ACC0002798,CUST001237,Savings,2024-12-31,DE,Active
ACC0002799,CUST001438,Business,2025-04-04,IN,Active
ACC0002800,CUST000234,Savings,2024-08-02,IN,Active
ACC0002801,CUST000078,Business,2025-06-11,GB,Active
ACC0002802,CUST001942,Savings,2024-11-18,GB,Active
ACC0002803,CUST001311,Checking,2025-05-30,FR,Active
ACC0002804,CUST001163,Checking,2025-12-30,SA,Active
ACC0002805,CUST001585,Savings,2023-09-05,PK,Active
ACC0002806,CUST001917,Savings,2026-01-02,NL,Active
ACC0002807,CUST000969,Checking,2024-09-11,PK,Closed
ACC0002808,CUST000433,Checking,2025-02-20,NL,Active
ACC0002809,CUST000552,Savings,2024-03-08,GB,Active
ACC0002810,CUST000171,Checking,2025-08-14,US,Active
ACC0002811,CUST000560,Savings,2024-07-31,US,Active
ACC0002812,CUST000610,Business,2025-12-08,IN,Active
ACC0002813,CUST001784,Savings,2025-11-22,CN,Active
ACC0002814,CUST000438,Business,2024-03-05,AE,Active
ACC0002815,CUST000376,Checking,2025-08-11,US,Closed
ACC0002816,CUST001832,Savings,2025-01-15,FR,Active
ACC0002817,CUST001972,Savings,2025-12-28,GB,Active
ACC0002818,CUST000406,Savings,2025-11-20,NL,Active
ACC0002819,CUST000986,Savings,2023-11-01,CN,Active
ACC0002820,CUST001410,Checking,2025-10-29,NL,Active
ACC0002821,CUST000726,Business,2024-04-28,SA,Active
ACC0002822,CUST000796,Checking,2024-12-07,CN,Active
ACC0002823,CUST001603,Business,2023-08-30,DE,Active
ACC0002824,CUST900003,Business,2023-11-27,SA,Active
ACC0002825,CUST001262,Checking,2025-06-28,FR,Active
